text,clean_content,likes,replies,quotes,retweets,searchQuery,user_location,tanggal,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound,vader_neg,vader_neu,vader_pos,vader_sentiment
"Ganjar punya keyakinan, koperasi bikin petani makin sejahtera! 

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",ganjar yakin koperasi bikin tani sejahtera sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,10,0,0,10,#ganjar,"??????, ???????? ??????? ?????",11/18/2023,2023-11-18,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Perjalanan yang menyenangkan ke Padang, disertai sambutan hangat sebelum kuliah umum di Universitas Andalas.

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",jalan senang padang serta sambut hangat kuliah universitas andalas sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,13,1,0,11,#ganjar,"??????, ???????? ??????? ?????",11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Mantap nih muhammadiyah kalo masukannya begitu mah
#Ganjar #GanjarPorno #GanjarPranowo",mantap nih muhammadiyah kalau masuk mah ganjar ganjarporno ganjarpranowo,6,0,0,0,#ganjar,Indonesia,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Nomor urut 3 Pilihanku!
Ganjar-Mahfud Siap membawa kesejahteraan pada masyarakat Indonesia. 
Salam M3TAL  M3NANG TOTAL 

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",nomor urut pilih ganjar mahfud bawa sejahtera masyarakat indonesia salam m tal m nang total sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,10,0,0,10,#ganjar,"??????, ???????? ??????? ?????",11/16/2023,2023-11-16,Neutral,"Sentiment(polarity=0.0, subjectivity=0.75, assessments=[(['total'], 0.0, 0.75, None)])",0.0,0.75,0.0,0.0,1.0,0.0,Neutral
Minim ilmu PK #Ganjar #GanjarPranowo #bbtvi,minim ilmu pakai ganjar ganjarpranowo bbtvi,6,0,0,0,#ganjar,Indonesia,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Berani gak yaaa ? #GanjarPorno #Ganjar #MakroBlackFriday #EleccionesArgentina2023 #Worlds2023,berani tidak ya ganjarporno ganjar makroblackfriday eleccionesargentina worlds,7,0,0,0,#ganjar,Indonesia,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ripuh naa ee
#Ganjar #GanjarPorno #GanjarPranowo",ripuh naa ee ganjar ganjarporno ganjarpranowo,7,0,0,0,#ganjar,Indonesia,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ingat 2024 kita all in Ganjar Mahfud untuk Indonesia yang lebih baik! 

#GAMA #MahfudMD  #GanjarPranowo #Capres2024  #RambutPutih #TuanKuRakyat #Gandara Jefri Ronde  4 Esemka Dicuci Kalah #JumatBerkah #TepokBulu23 #VindesSport Qory #AryaSalokaMainTepokBulu Klok Pukulan",all in ganjar mahfud indonesia baik gama mahfudmd ganjarpranowo capres rambutputih tuankurakyat gandara jefri ronde esemka cuci kalah jumatberkah tepokbulu vindessport qory aryasalokamaintepokbulu klok pukul,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#Ganjar #GanjarPorno #GanjarPranowo #JungKook,ganjar ganjarporno ganjarpranowo jungkook,7,0,0,0,#ganjar,Indonesia,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#Ganjar #GanjarPorno #GanjarPranowo #JungKook,ganjar ganjarporno ganjarpranowo jungkook,7,0,0,0,#ganjar,Indonesia,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Seorang ibu bernama Maria Kimku (51) warga Kokoda, Sorong, Papua Barat Daya mencegat Capres Ganjar Pranowo. Dia meminta Ganjar membantunya membayar biaya pendidikan anak-anaknya, Senin (20/11/2023). < #Ganjar #Papua 

regional.kompas.com/read/202",nama maria kim warga kokoda sorong papua barat daya cegat capres ganjar pranowo ganjar bantu bayar biaya didik anak senin ganjar papua regional kompas com read,4,1,0,1,#ganjar,Jakarta,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"gerak cepat Indonesia unggul
pasTIGAnjar
#ganjarmahfud2024 
#ganjarpranowo
#ganjar
#ganjarpresiden
#ganjaruntuksemua
#ganjarkeren
#paktelur
#sahabatganjar",gerak cepat indonesia unggul pastiganjar ganjarmahfud ganjarpranowo ganjar ganjarpresiden ganjaruntuksemua ganjarkeren paktelur sahabatganjar,1,0,0,0,#ganjar,,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Loh loh gk bahaya tah...
#Ganjar #GanjarPorno #GanjarPranowo #JungKook",loh loh tidak bahaya tah ganjar ganjarporno ganjarpranowo jungkook,6,0,0,0,#ganjar,Indonesia,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Setujuuu 
#Ganjar #GanjarPorno #GanjarPranowo",setuju ganjar ganjarporno ganjarpranowo,9,0,0,0,#ganjar,Indonesia,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Capres nomor urut 3, Ganjar Pranowo mengaku mendapatkan aspirasi dari masyarakat Papua terkait hunian yang tidak layak.

""Insyaallah akan kami bantu untuk membantu merumuskan dan yang tadi disampaikan,"" kata Ganjar. < #Ganjar #Papua #Pemilu2024KCM

nasional.kompas.com/read/202",capres nomor urut ganjar pranowo aku aspirasi masyarakat papua kait huni layak insyaallah bantu bantu rumus sampai ganjar ganjar papua pemilu kcm nasional kompas com read,4,1,0,0,#ganjar,Jakarta,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Strategi jitu @ganjarpranowo - @mohmahfudmd mengatasi gangguan kesehatan jiwa

A Thread?

#GanjarPranowo
#MahfudMD
#GanjarMahfud2024
#GanjarPresiden 
#TegakLurusKonstitusi",strategi jitu ganjarpranowo mohmahfudmd atas ganggu sehat jiwa a thread ganjarpranowo mahfudmd ganjarmahfud ganjarpresiden tegakluruskonstitusi,82,122,0,64,#mahfudmd,iNews Tower,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Menurut kamu capres mana yang akan memberikan dampak positif untuk IHSG? 

#PatroliAsuransi #InvestasiCerdas #milenialinvestasi #Prabowo #Gibran #Anies #Amin #Ganjar #MahfudMD Giselle Qory #IsraelIsATerrorist",capres dampak positif ihsg patroliasuransi investasicerdas milenialinvestasi prabowo gibran anies amin ganjar mahfudmd giselle qory israelisaterrorist,1,0,0,0,#mahfudmd,Jakarta Capital Region,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Pengerak hukum harus berjalan baik

Iriana Kanjuruhan Israhell Cirebon Senin Esemka Peccob Doh Kyungsoo Rohingya Semalam Aceh Preman Pagiii Jorji

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",erak hukum jalan iriana kanjuruhan israhell cirebon senin esemka peccob doh kyungsoo rohingya malam aceh preman pagi jorji sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,5,3,0,3,#ganjar,,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Pak @ganjarpranowo hadiri acara puncak HUT MNC ke-34 yang digelar di Studio RCTI+

Iriana Kanjuruhan Israhell Cirebon Senin Esemka Peccob Doh Kyungsoo Rohingya Semalam Aceh Preman Pagiii Jorji

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden",ganjarpranowo hadir acara puncak hut mnc ke gelar studio rcti iriana kanjuruhan israhell cirebon senin esemka peccob doh kyungsoo rohingya malam aceh preman pagi jorji sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden,5,3,0,4,#ganjar,,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ganjar-Mahfud berkomitmen menjadikan Indonesia pusat maritim dunia. 
#bersamaGAMA #gpjos #ganjarpranowojos #ganjarpranowo #mahfudmd #ganjarmahfud2024
#ganjarmahfudsolid #mahfudmdsantri #beritapolitikterkini #tenangpak",ganjar mahfud komitmen jadi indonesia pusat maritim dunia bersamagama gpjos ganjarpranowojos ganjarpranowo mahfudmd ganjarmahfud ganjarmahfudsolid mahfudmdsantri beritapolitikterkini tenangpak,1,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Gerak cepat menuju Indonesia unggul bersama Ganjar-Mahfud
#bersamaGAMA #gpjos #ganjarpranowojos #ganjarpranowo #mahfudmd #ganjarmahfud2024
#ganjarmahfudsolid #mahfudmdsantri #beritapolitikterkini #tenangpak",gerak cepat indonesia unggul ganjar mahfud bersamagama gpjos ganjarpranowojos ganjarpranowo mahfudmd ganjarmahfud ganjarmahfudsolid mahfudmdsantri beritapolitikterkini tenangpak,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Pak Ganjar yang dulu telah gigih memperjuangkan keistimewaan Jogja di Senayan. Kini warga jogja siap mendukung Ganjar menjadi Presiden untuk kesejahteraan bersama  #bersamaGAMA #gpjos #ganjarpranowojos #ganjarpranowo #mahfudmd #ganjarpresiden #ganjarforpresident2024,ganjar gigih juang istimewa jogja senayan warga jogja dukung ganjar presiden sejahtera bersamagama gpjos ganjarpranowojos ganjarpranowo mahfudmd ganjarpresiden ganjarforpresident,1,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Dengan jiwa sosial entrepreneur yang luar biasa, Alam Ganjar meraih juara di Kompetisi Internasional. 
#bersamaGAMA #gpjos #ganjarpranowojos #ganjarpranowo #mahfudmd #ganjarmahfud2024
#ganjarmahfudsolid #mahfudmdsantri #beritapolitikterkini #tenangpak",jiwa sosial entrepreneur biasa alam ganjar raih juara kompetisi internasional bersamagama gpjos ganjarpranowojos ganjarpranowo mahfudmd ganjarmahfud ganjarmahfudsolid mahfudmdsantri beritapolitikterkini tenangpak,1,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"ayo dukung terus ayah @Ganjar Pranowo 
 #ganjar_pranowo #ganjar #ganjarpresiden2024 #ganjarmahfud #tegaklurusganjar #jawatimur #fyppppppppppppppppppppppp #relawanganjar",ayo dukung ayah ganjar pranowo ganjar pranowo ganjar ganjarpresiden ganjarmahfud tegaklurusganjar jawatimur fyppppppppp relawanganjar,1,0,0,0,#ganjar,Jl. Gajayana 583,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Mahfud MD : 
Pentingnya Pemilu Demokratis dan Bermartabat 
. 
#SahabatGanjar #MahfudMD #GanjarPresiden  #pemilubermartabat  #GanjarMahfud2024 
. 
Tag : 
Ganjar-Mahfud",mahfud md milu demokratis martabat sahabatganjar mahfudmd ganjarpresiden pemilubermartabat ganjarmahfud tag ganjar mahfud,2,0,1,0,#mahfudmd,"DKI Jakarta, Indonesia",11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"@ganjarpranowo
@mohmahfudmd
@ganjar_center

#ganjarpranowo #ganjar #ganjar_pranowo #ganjaruntuksemua #ganjarforpresident2024 #mahfudmd #tuankuyarakyat #ganjaruntuksemua",ganjarpranowo mohmahfudmd ganjar center ganjarpranowo ganjar ganjar pranowo ganjaruntuksemua ganjarforpresident mahfudmd tuankuyarakyat ganjaruntuksemua,0,0,0,0,#mahfudmd,"Makassar, Indonesia",11/17/2023,2023-11-17,Negative,"Sentiment(polarity=-0.1, subjectivity=0.1, assessments=[(['center'], -0.1, 0.1, None)])",-0.1,0.1,0.0,0.0,1.0,0.0,Neutral
"Setuju dengan Pak Mahfud jangan ada kecurangan dalam kontestasi pemilu 2024 ini yukk kita semua harus jujur! 

#GAMA #MahfudMD #Ganjar #GanjarPranowo #AlamGanjar #TuankuRakyat #LanjutGan #Capres2024 #Indonesia #IndonesiaEmas2024 #RambutPutih #TuanKuRakyat #MenangkanGanjarMahfud",tuju mahfud curang kontestasi milu yukk jujur gama mahfudmd ganjar ganjarpranowo alamganjar tuankurakyat lanjutgan capres indonesia indonesiaemas rambutputih tuankurakyat menangkanganjarmahfud,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Dengan prestasi gemilangnya, Alam Ganjar telah menjadi inspirasi bagi para pemuda dan gamer di seluruh Indonesia. 

#bersamaGAMA #gpjos #ganjarpranowojos #ganjarpranowo #mahfudmd #ganjarmahfud2024
#ganjarmahfudsolid #mahfudmdsantri #beritapolitikterkini #tenangpak",prestasi gemilang alam ganjar inspirasi pemuda gamer indonesia bersamagama gpjos ganjarpranowojos ganjarpranowo mahfudmd ganjarmahfud ganjarmahfudsolid mahfudmdsantri beritapolitikterkini tenangpak,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Sama seperti sila ketiga, Persatuan Indonesia. Pak Ganjar dan Pak Mahfud adalah pilihan tepat bagi rakyat agar Indonesia terus bersatu dan sukses kedepannya. #GanjarPranowo #MahfudMD #NoUrut #GaMa2024",sila tiga satu indonesia ganjar mahfud pilih rakyat indonesia satu sukses depan ganjarpranowo mahfudmd nourut gama,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Elektabilitas Ganjar mahfud terus meroket 

#GanjarMahfud2024 #GanjarMahfud #ganjar #ganjarpranowo #mahfudmd  #presiden2024 #indonesia #viral #TPNGM #capres #pemilu2024 #Pilpres2024",elektabilitas ganjar mahfud roket ganjarmahfud ganjarmahfud ganjar ganjarpranowo mahfudmd presiden indonesia viral tpngm capres pemilu pilpres,1,0,0,0,#mahfudmd,Bali,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Para koruptor kayanya udah bakal siap-siap pasang sabuk pengaman deh kalo ada pak @mohmahfudmd 
Lanjutkan pak !

#mahfudmd #hukum #koruptor #korupsi #kpk #cawapres #GanjarMahfud2024",koruptor kaya sudah siap pasang sabuk kam deh kalau mohmahfudmd lanjut mahfudmd hukum koruptor korupsi kpk cawapres ganjarmahfud,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Coba yuk, diskusi dikolom komentar bareng MinGers!!

#OknumPolisi #AimanWitjaksono #Ganjar #MahfudMD #Prabowo #Gibran #FadilImran",coba yuk diskusi kolom komentar bareng mingers oknumpolisi aimanwitjaksono ganjar mahfudmd prabowo gibran fadilimran,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ganjar Pranowo menjadi Capres yang paling populer di masa-masa politik sekarang

M3nangkan Ganjar, pasTIGAnjar
#bersamaGAMA #gpjos #ganjarpranowojos #ganjarpranowo #mahfudmd #ganjarmahfud2024
#ganjarmahfudsolid #mahfudmdsantri #beritapolitikterkini #tenangpak",ganjar pranowo capres populer masa politik m nangkan ganjar pastiganjar bersamagama gpjos ganjarpranowojos ganjarpranowo mahfudmd ganjarmahfud ganjarmahfudsolid mahfudmdsantri beritapolitikterkini tenangpak,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
3 prestasi terbaik Mahfud MD. Berani dan tegas! #MahfudMD #salam,prestasi baik mahfud md berani tegas mahfudmd salam,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Capres-cawapres Nomor 3, Ganjar-Mahfud, pelopor kesatuan dalam perbedaan.

Mereka membawa semangat toleransi dan penghargaan pada keberagaman.


#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",capres cawapres nomor ganjar mahfud pelopor satu beda bawa semangat toleransi harga agam sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,25,9,0,16,#ganjar,"Bogor, Jawa Barat",11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"@ganjarpranowo dan @mohmahfudmd Permudah Akses Kesehatan dengan Telemedicine. Apa kelebihannya?

A Thread?

#GanjarPranowo
#MahfudMD
#GanjarMahfud2024
#GanjarPresiden 
#TegakLurusKonstitusi",ganjarpranowo mohmahfudmd mudah akses sehat telemedicine lebih a thread ganjarpranowo mahfudmd ganjarmahfud ganjarpresiden tegakluruskonstitusi,45,70,0,6,#mahfudmd,Jakarta,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Dari rakyat untuk rakyat! Masyarakat yakin Pak Ganjar dan Pak Mahfud siap bawa nama Indonesia meroket. #GanjarPranowo #MahfudMD #PemimpinCerdas #Dukungan,rakyat rakyat masyarakat ganjar mahfud bawa nama indonesia roket ganjarpranowo mahfudmd pemimpincerdas dukung,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Jelas dong pak riwayat bapak @mohmahfudmd selama ini sudah jelas sekali. kinerja bapak bukan main jika sudah memimpin 
lanjutkan pak !

#mahfudmd #cawapres #menkopolhukam #hukum #GanjarMahfud2024",riwayat mohmahfudmd sekali kerja main pimpin lanjut mahfudmd cawapres menkopolhukam hukum ganjarmahfud,1,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Positive,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333, assessments=[(['main'], 0.16666666666666666, 0.3333333333333333, None)])",0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,Neutral
"Pak Mahfud emang best sih jd pasangan Pak Ganjar. kita harus punya wakil presiden seperti beliau 
#mahfudmd #GanjarMahfud2024 #ganjarpresiden2024 #ganjarmahfudm3nang",mahfud emang best sih jadi pasang ganjar wakil presiden beliau mahfudmd ganjarmahfud ganjarpresiden ganjarmahfudm nang,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Positive,"Sentiment(polarity=1.0, subjectivity=0.3, assessments=[(['best'], 1.0, 0.3, None)])",1.0,0.3,0.6369,0.0,0.769,0.231,Positive
"Baca Pantun di KPU, Cak Imin dan Mahfud MD Dilaporkan ke Bawaslu, Diduga Memuat Ajakan Memilih

#TribunKaltim #CakImin #MahfudMD #Pilpres2024 #Bawaslu
 
kaltim.tribunnews.com/2023/1 lewat @tribunnews",baca pantun kpu cak imin mahfud md lapor bawaslu duga muat aja pilih tribunkaltim cakimin mahfudmd pilpres bawaslu kaltim tribunnews com tribunnews,0,0,0,1,#mahfudmd,"Balikpapan, Indonesia",11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Totalitas, Rakyat pendukung Ganjar-Mahfud siap bergerak cepat demi pemimpin yang merakyat. #GanjarPranowo #MahfudMD #PemimpinHebat #Merakyat",totalitas rakyat dukung ganjar mahfud gerak cepat pimpin rakyat ganjarpranowo mahfudmd pemimpinhebat rakyat,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#GanjarPranowo #ganjarpilihanterbaik #gerakcepat #GanjarMahfud2024 #MahfudMD,ganjarpranowo ganjarpilihanterbaik gerakcepat ganjarmahfud mahfudmd,0,0,0,0,#mahfudmd,"Jambi, Indonesia",11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Masalh di negra ini adalah hukum yang tidak kuat, jika hukum kita kuat maka negara ini maju.
Ayo pak @mohmahfudmd kita kuatkan lagi hukum negri ini 

#mahfudmd #hukum #indonesiaemas #cawapres #ganjarmahfud2024 #kitabisa",masalah negara hukum kuat hukum kuat negara maju ayo mohmahfudmd kuat hukum negeri mahfudmd hukum indonesiaemas cawapres ganjarmahfud kitabisa,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#GanjarPranowo #ganjarpilihanterbaik #gerakcepat #GanjarMahfud2024 #MahfudMD,ganjarpranowo ganjarpilihanterbaik gerakcepat ganjarmahfud mahfudmd,0,0,0,0,#mahfudmd,"Jambi, Indonesia",11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#GanjarPranowo #ganjarpilihanterbaik #gerakcepat #GanjarMahfud2024 #MahfudMD,ganjarpranowo ganjarpilihanterbaik gerakcepat ganjarmahfud mahfudmd,0,1,0,0,#mahfudmd,"Jambi, Indonesia",11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#GanjarPranowo #ganjarpilihanterbaik #gerakcepat #GanjarMahfud2024 #MahfudMD,ganjarpranowo ganjarpilihanterbaik gerakcepat ganjarmahfud mahfudmd,0,1,0,0,#mahfudmd,"Jambi, Indonesia",11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#GanjarPranowo #ganjarpilihanterbaik #gerakcepat #GanjarMahfud2024 #MahfudMD,ganjarpranowo ganjarpilihanterbaik gerakcepat ganjarmahfud mahfudmd,0,1,0,0,#mahfudmd,"Jambi, Indonesia",11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#GanjarPranowo #ganjarpilihanterbaik #gerakcepat #GanjarMahfud2024 #MahfudMD,ganjarpranowo ganjarpilihanterbaik gerakcepat ganjarmahfud mahfudmd,0,1,0,0,#mahfudmd,"Jambi, Indonesia",11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
#GanjarPranowo #ganjarpilihanterbaik #gerakcepat #GanjarMahfud2024 #MahfudMD,ganjarpranowo ganjarpilihanterbaik gerakcepat ganjarmahfud mahfudmd,0,1,0,0,#mahfudmd,"Jambi, Indonesia",11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Dalam simulasi 2 nama Ganjarpun tetap lebih Unggul dari kedua capres lainnya. 
#bersamaGAMA #gpjos #ganjarpranowojos #ganjarpranowo #mahfudmd #ganjarpresidenku #ganjaruntukindonesia #ganjarmillenial #mahfudforindonesia #mahfudmdcawapres #mahfudbersihberani",simulasi nama ganjar unggul capres lain bersamagama gpjos ganjarpranowojos ganjarpranowo mahfudmd ganjarpresidenku ganjaruntukindonesia ganjarmillenial mahfudforindonesia mahfudmdcawapres mahfudbersihberani,0,0,0,0,#mahfudmd,,11/17/2023,2023-11-17,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
