text,clean_content,likes,replies,quotes,retweets,searchQuery,user_location,tanggal,dataset,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound_multi,vader_neg_multi,vader_neu_multi,vader_pos_multi,vader_sentiment_multi
"Keaslian ijazah pendidikan Gibran Rakabuming Raka tengah diperdebatkan di media sosial. Berikut jawaban calon wakil presiden (cawapres) nomor urut 2 ini usai keaslian ijazahnya dipertanyakan.

tribunnewswiki.com/2023/11/2ï¿½",asli ijazah didik gibran rakabuming raka debat media sosial calon wakil presiden cawapres nomor urut asli ijazah tanya tribunnewswiki com,0,0,0,0,nomor urut,Indonesia,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Kt-nya harus netral? Lah kok ini mendukung paslon no2? Klo ada aturan kok mesti dilanggar? Emang perangkat desa bukan ASN? HADUUUH klo sdh NGEBET BERKUASA SMW ATURAN KOK DILANGGAR?Beginilah klo hasil dr melanggar etik berat,smw yang dibuat tdk bener hasilnya tidak membawa berkah",kt nya netral dukung paslon no kalau atur mesti langgar emang perangkat desa asn haduh kalau sudah ngebet kuasa semua atur langgar begini kalau hasil dari langgar etik berat smw tidak bener hasil bawa berkah,1,1,0,0,paslon,,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.296,0.061,0.939,0.0,Negative
"Iya nanti kalau 2 putaran trs yang masuk nomor 1 dan 3 . Akhirnya ngemis2 ke nomor urut 2 , jangan sampai pilkada DKI terulang hanya fokus ke AHY waktu putaran 1.tinggal adu gagasan saja tidak usah mencelah lawan.",iya putar terus masuk nomor emis nomor urut pilkada dki ulang fokus ahy putar tinggal adu gagas celah lawan,0,1,0,0,nomor urut,Cirebon_indonesia,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Capres nomor urut 2 Prabowo menghadiri acara pembekalan caleg DPR RI yang digelar Partai Demokrat di Hotel Aston Madiun Kehadiran Prabowo disambuut langsung oleh Ketum Demokrat AHY dan Ketua Majelis Tinggi Partai Demokrat SBY. Senin (20/11/2023).

@PDemokrat @prabowo @Gerindra",capres nomor urut prabowo hadir acara bekal caleg dpr ri gelar partai demokrat hotel aston madiun hadir prabowo disambuut langsung tum demokrat ahy ketua majelis partai demokrat sby senin pdemokrat prabowo gerindra,0,0,0,0,nomor urut,khusus ibukota DKI Jakarta,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Kurang keras serangan nya boss.. 
Karena semakin keras ente nyerang jkw makin nyungsep tuh paslon 3",keras serang nya boss keras ente nyerang jkw nyungsep tuh paslon,0,0,0,0,paslon,,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Langkah maju menuju perubahan sejati!ï¿½

Indonesia semakin dekat dengan masa depan yang lebih cerah melalui pasangan #GanjarPranowo dan #MahfudMD, nomor urut 3.",langkah maju ubah sejati indonesia cerah pasang ganjarpranowo mahfudmd nomor urut,0,1,0,0,#mahfudmd,,11/15/2023,ganjarmahfud,2023-11-15,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"@aniesbaswedan @mohmahfudmd @GibranRakabumi Gimana Paslon 1 & 3 mo dapat Simpati dari Masyarakat lhawong yg kluar dari mulutnya Selalu nyinyir ke paslon 2,, Peace?",aniesbaswedan mohmahfudmd gibranrakabumi bagaimana paslon mau simpati masyarakat lhawong yang keluar mulut nyinyir paslon peace,0,0,0,0,paslon,indonesia,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.5423,0.0,0.8,0.2,Positive
"??? ???? ???????,?????..!

?????? ?????? ??????

????? ?????????..!

Calon Presiden Indonesia Nomor urut 3 Ganjar Pranowo tampak mesra dengan Muhammadiyah Sulawesi Selatan saat berdiskusi tentang kebangsaan, Sabtu (18/11/2023). 

Acara yang digelar di kantor Pimpinan Daerah Muhammadiyah Kota Makassar itu berlangsung sekitar satu jam.

@ganjarpranowo
@mohmahfudmd

#SahabatGanjar 
#GanjarUntukSemua #GanjarMahfud2024",calon presiden indonesia nomor urut ganjar pranowo mesra muhammadiyah sulawesi selatan diskus bangsa sabtu acara gelar kantor pimpin daerah muhammadiyah kota makassar jam ganjarpranowo mohmahfudmd sahabatganjar ganjaruntuksemua ganjarmahfud,8,0,0,7,nomor urut,"Sidoarjo, Indonesia",11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Melihat gejolak pemilu ini sangat seru

Paslon 1 : wakilnya lebih menggebu gebu dibandingkan capresnya 
Paslon 2 : Punya wakil seorang anak kemaren sore
Paslon 3 : Capresnya ngatain hukum indonesia, padahal menkopolhukamnya wapresnya",gejolak milu seru paslon wakil gebu gebu banding capresnya paslon wakil anak kemaren sore paslon capresnya kata hukum indonesia menkopolhukamnya wapresnya,3,0,0,0,paslon,,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.3612,0.111,0.889,0.0,Negative
Semoga pilpres tahun 2024 tetap menjadi kompak untuk para paslon,moga pilpres kompak paslon,0,0,0,0,paslon,"Bogor Barat, Indonesia",11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Pasangan calon presiden dan wakil presiden nomor urut 3 Ganjar Pranowo - Mahfud MD memasukkan lima poin penting dalam misi mempercepat pembangunan manusia Indonesia unggul yang berkualitas, produktif, dan berkepribadian. 
#GanjarMahfudUnggul
nasional.sindonews.com/read/ï¿½",pasang calon presiden wakil presiden nomor urut ganjar pranowo mahfud md masuk poin misi cepat bangun manusia indonesia unggul kualitas produktif pribadi ganjarmahfudunggul nasional sindonews com read,0,0,0,0,nomor urut,,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"gila paslon itu konsultannya cerdik sih, hampir ga kesenggol kanan kiri",gila paslon konsultan cerdik sih tidak senggol kanan kiri,0,0,0,0,paslon,CYBER,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Petani sejahtera bersama #GanjarPranowo dan #mahfudmd siap pangan berdaulat - #GAMA #GOFUD - #GanjarTulusMelayani #ganjarlebihbaik - #sahabatganjar #JawarakanGanjar #makganjar #mottoGP #GerakCepat #TanpaBeban,tani sejahtera ganjarpranowo mahfudmd pangan daulat gama gofud ganjartulusmelayani ganjarlebihbaik sahabatganjar jawarakanganjar makganjar mottogp gerakcepat tanpabeban,0,0,0,0,#mahfudmd,,11/15/2023,ganjarmahfud,2023-11-15,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Pengamat Politik, Hendri Satrio, mengatakan ketiga pasangan capres-cawapres membawa ciri khas dalam pidatonya usai pengundian nomor urut pemilu 2024. Ia memuji pasangan Ganjar-Mahfud. CIL

#iNews #GanjarMahfud #GanjarPranowo #Ganjar #MahfudMD #Pilpres2024 #Pemilu2024",amat politik hendri satrio tiga pasang capres cawapres bawa ciri khas pidato undi nomor urut milu puji pasang ganjar mahfud cil inews ganjarmahfud ganjarpranowo ganjar mahfudmd pilpres pemilu,24,29,0,1,#mahfudmd,iNews Tower,11/15/2023,ganjarmahfud,2023-11-15,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"KAMI DAN KEKUATAN RAKYAT YANG AKAN MENJAGA DEMOKRASI DAN KONSTITUSI 
Bu Mega Menang Total No 2
#ganjarpranowo #mahfudmd #ganjarmahfud",kuat rakyat jaga demokrasi konstitusi bu mega menang total nomor ganjarpranowo mahfudmd ganjarmahfud,1,0,0,0,#mahfudmd,,11/15/2023,ganjarmahfud,2023-11-15,Neutral,"Sentiment(polarity=0.0, subjectivity=0.75, assessments=[(['total'], 0.0, 0.75, None)])",0.0,0.75,0.0,0.0,1.0,0.0,Neutral
"Calon presiden nomor urut 3 Ganjar Pranowo menilai dinamika politik akan tetap bisa dinikmati oleh rakyat sepanjang para elite memberikan contoh yang baik dan tidak terlampau melibatkan perasaan.

Dalam acara 13 Tahun Mata Najwa di Graha Bhakti Budaya Taman Ismail Marzuki, Jakarta, Ganjar menegaskan bahwa kualitas contoh yang diberikan oleh para elit politik berpengaruh pada suasana politik secara keseluruhan.

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",calon presiden nomor urut ganjar pranowo nilai dinamika politik nikmat rakyat elite contoh lampau libat asa acara mata najwa graha bhakti budaya taman ismail marzuki jakarta ganjar kualitas contoh elit politik pengaruh suasana politik seluruh sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,4,0,1,3,nomor urut,,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Calon presiden Indonesia nomor urut 3, Ganjar Pranowo, berinteraksi dengan artis dan influencer di MRT, memfokuskan perbincangan pada hukum hak cipta dan royalti.

Ganjar mengungkapkan kegembiraannya bisa mendengarkan masalah yang dihadapi, khususnya dalam dunia kreatif, serta menyoroti perlunya dukungan positif dari pemerintah.

Dalam percakapannya, Ganjar menekankan pentingnya penghargaan terhadap hak cipta dan kontrak kerja bagi para seniman, menjelaskan bahwa diskusi tersebut meliputi isu royalti agar karya seni tidak dijiplak secara sembarangan.

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",calon presiden indonesia nomor urut ganjar pranowo interaksi artis influencer mrt fokus bincang hukum hak cipta royalti ganjar gembira dengar hadap dunia kreatif sorot dukung positif perintah cakap ganjar tekan harga hak cipta kontrak kerja seniman diskusi liput isu royalti karya seni jiplak sembarang sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,8,0,0,4,nomor urut,,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.7003,0.0,0.894,0.106,Positive
"PARTAI Gerindra merespons calon presiden (capres) nomor urut tiga,  Ganjar Pranowo, yang beri skor lima terhadap penegakan hukum di era  Presiden Joko Widodo (Jokowi).

 Sumber: mediaindonesia.com/politik-dï¿½",partai gerindra respons calon presiden capres nomor urut tiga ganjar pranowo skor tega hukum era presiden joko widodo jokowi sumber mediaindonesia com politik d,38,35,0,1,nomor urut,Jakarta - Indonesia,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Capres-Cawapres Nomor Urut 3 Ganjar-Mahfud Berkomitmen untuk Mempercepat Pembangunan Sistem Digital Nasional

Calon presiden dan calon wakil presiden (capres-cawapres) nomor urut 3, Ganjar Pranowo-Mahfud MD berkomitmen untuk mempercepat pembangunan sistem digital nasional. Gagasan itu dicanangkan Ganjar-Mahfud dengan menghadirkan kualitas internet yang kuat, cepat dan murah. Dalam visi misinya, Ganjar-Mahfud meyakini koneksi internet kuat, cepat, dan murah akan mendorong aktivitas digital berkembang, produktif, dan memiliki daya saing di tingkat internasional.

Ganjar Pranowo Tekankan Ekonomi Digital Memiliki Potensi Besar Jika Dikembangkan Dengan Serius

Ganjar Pranowo menekankan ekonomi digital memiliki potensi besar jika dikembangkan dengan serius. Oleh karena itu, ia mengatakan salah satu program yang menjadi fokusnya adalah percepatan pembangunan infrastruktur digital di Indonesia. ""Potensi ekonomi digital di Indonesia itu besar sekali, sekitar Rp 4.531 triliun. Kalau itu dikelola dengan baik, maka itu menjadi salah satu percepatan Indonesia emas 2045,"" ungkap Ganjar

Ganjar Pranowo Tegaskan Jika Internet Cepat Maka Anak Muda Indonesia Dapat terus Berkreasi dan Berinovasi

Capres Nomor Urut 3 Ganjar Pranowo mengatakan dengan internet cepat, maka anak muda Indonesia dapat terus berkreasi dan berinovasi. Ia juga meyakini anak muda Indonesia mampu bersaing di dunia digital jika memiliki infrastruktur yang memadai. ""Dan anak muda sekarang suka berkarya di kafe, di pantai dan tempat-tempat lain. Kalau tak ada fasilitas internet ya tidak bisa,"" ucap Ganjar.

#PDIPerjuangan
#GanjarUntukSemua
#GanjarPresiden
#MEnangkanGAnjar
#GanjarMahfud
#GanjarMahfud2024",capres cawapres nomor urut ganjar mahfud komitmen cepat bangun sistem digital nasional calon presiden calon wakil presiden capres cawapres nomor urut ganjar pranowo mahfud md komitmen cepat bangun sistem digital nasional gagas canang ganjar mahfud hadir kualitas internet kuat cepat murah visi misi ganjar mahfud koneksi internet kuat cepat murah dorong aktivitas digital kembang produktif milik daya saing tingkat internasional ganjar pranowo tekan ekonomi digital milik potensi kembang serius ganjar pranowo tekan ekonomi digital milik potensi kembang serius itu salah program fokus cepat bangun infrastruktur digital indonesia potensi ekonomi digital indonesia sekali rupiah triliun kelola baik salah cepat indonesia emas ganjar ganjar pranowo tegas internet cepat anak muda indonesia kreasi inovasi capres nomor urut ganjar pranowo internet cepat anak muda indonesia kreasi inovasi anak muda indonesia saing dunia digital milik infrastruktur pada dan anak muda suka karya kafe pantai tempat lain fasilitas internet ya bisa ganjar pdiperjuangan ganjaruntuksemua ganjarpresiden menangkanganjar ganjarmahfud ganjarmahfud,38,1,0,7,nomor urut,Indonesia,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[(['digital'], 0.0, 0.0, None), (['digital'], 0.0, 0.0, None), (['digital'], 0.0, 0.0, None), (['digital'], 0.0, 0.0, None), (['digital'], 0.0, 0.0, None), (['digital'], 0.0, 0.0, None), (['digital'], 0.0, 0.0, None), (['digital'], 0.0, 0.0, None)])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Aeelaaah.. Serius ga sih sm cawapresnya? Terus knp gandeng Menkopolhukam? Bknnya Menkumham juga dr Banteng ya? Duh... Demi gaet suara dan simpati org sendiri dikorbanin.. 

Eh tp bagus jg sih buat paslon lain, terutama AMIN lah..",aeelah serius tidak sih sama cawapresnya kenapa gandeng menkopolhukam bknnya menkumham dari banteng ya duh gaet suara simpati orang dikorbanin eh tetapi bagus juga sih paslon lain amin lah,1,0,0,0,paslon,Jakarta Capital Region,11/20/2023,ganjarmahfud,2023-11-20,Negative,"Sentiment(polarity=-0.3, subjectivity=0.6, assessments=[(['duh'], -0.3, 0.6, None)])",-0.3,0.6,0.0,0.0,1.0,0.0,Neutral
"Ganjar disemogakan Menang Total pemilu 2024-2029.
MinJoss ayo kita realisasikan bersama dengan mencoblos Ganjar-Mahfud No 3 di Pemilu nanti 
#gpjoss #bersamaGaMa #PakGanjar #ganjar #ganjarpranowocapres2024 #mahfudmd #profmahfudmd #IsraelTerrorism #No1 #No2 #No3 #15M #BuMega",ganjar moga menang total milu minjoss ayo realisasi coblos ganjar mahfud nomor milu gpjoss bersamagama pakganjar ganjar ganjarpranowocapres mahfudmd profmahfudmd israelterrorism no no no m bumega,1,0,0,0,#mahfudmd,,11/15/2023,ganjarmahfud,2023-11-15,Neutral,"Sentiment(polarity=0.0, subjectivity=0.75, assessments=[(['total'], 0.0, 0.75, None)])",0.0,0.75,0.4168,0.0,0.864,0.136,Positive
"Satu lagi nih pantun buat MinJoss

Jalan-jalan ke kuala lumpur
Pulangnya mampir ke salatiga
Kalau ingin rakyat makmur
Jangan lupa coblos nomor tiga

#gpjoss #bersamaGaMa #PakGanjar #ganjar #ganjarpranowocapres2024 #mahfudmd #IsraelTerrorism #No1 #No2 #No3 #15M #BuMega",nih pantun minjoss jalan kuala lumpur pulang mampir salatiga rakyat makmur lupa coblos nomor gpjoss bersamagama pakganjar ganjar ganjarpranowocapres mahfudmd israelterrorism no no no m bumega,0,0,0,0,#mahfudmd,,11/15/2023,ganjarmahfud,2023-11-15,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.4168,0.0,0.864,0.136,Positive
"@aniesbaswedan @mohmahfudmd @GibranRakabumi Gimana Paslon 1 & 3 mo dapat Simpati dari Masyarakat lhawong yg kluar dari mulutnya Selalu nyinyir ke paslon 2,, Peace?",aniesbaswedan mohmahfudmd gibranrakabumi bagaimana paslon mau simpati masyarakat lhawong yang keluar mulut nyinyir paslon peace,0,0,0,0,paslon,indonesia,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.5423,0.0,0.8,0.2,Positive
"ngeri kali ini paslon no 2 dan 3.
demi kalahkan paslon no 1.",ngeri kali paslon nomor kalah paslon nomor,0,0,0,2,paslon,,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"@aniesbaswedan @mohmahfudmd @GibranRakabumi Gimana Paslon 1 & 3 mo dapat Simpati dari Masyarakat lhawong yg kluar dari mulutnya Selalu nyinyir ke paslon 2,, Peace?",aniesbaswedan mohmahfudmd gibranrakabumi bagaimana paslon mau simpati masyarakat lhawong yang keluar mulut nyinyir paslon peace,0,0,0,0,paslon,indonesia,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.5423,0.0,0.8,0.2,Positive
"@aniesbaswedan @mohmahfudmd @GibranRakabumi Gimana Paslon 1 & 3 mo dapat Simpati dari Masyarakat lhawong yg kluar dari mulutnya Selalu nyinyir ke paslon 2,, Peace?..",aniesbaswedan mohmahfudmd gibranrakabumi bagaimana paslon mau simpati masyarakat lhawong yang keluar mulut nyinyir paslon peace,0,1,0,1,paslon,indonesia,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.5423,0.0,0.8,0.2,Positive
"@aniesbaswedan @mohmahfudmd @GibranRakabumi Gimana Paslon 1 & 3 mo dapat Simpati dari Masyarakat lhawong yg kluar dari mulutnya Selalu nyinyir ke paslon 2,, Peace?",aniesbaswedan mohmahfudmd gibranrakabumi bagaimana paslon mau simpati masyarakat lhawong yang keluar mulut nyinyir paslon peace,0,0,0,1,paslon,indonesia,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.5423,0.0,0.8,0.2,Positive
"Munafri Arifuddin, Caleg DPRD Fraksi Partai Golkar Kota Makassar Nomor Urut 1 untuk Provinsi Sulawesi Selatan Daerah Pemilihan Makassar A 

#AppiMika #MunafriArifuddin #Golkar #GolkarMakassar #Makassar #MakassarMemilih #Ewako",munafri arifuddin caleg dprd fraksi partai golkar kota makassar nomor urut provinsi sulawesi selatan daerah pilih makassar a appimika munafriarifuddin golkar golkarmakassar makassar makassarmemilih ewako,0,0,0,0,nomor urut,"Makassar, Indonesia",11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"4 momen menarik pengundian nomor urut Capres dan Cawapres

#golkar #kabargolkar #golkarindonesia #airlanggahartarto #golkar2024 #golkarsolid #golkarprabowo #karyamukebanggaanbangsamu #ceritakankaryamudimanapun",momen tarik undi nomor urut capres cawapres golkar kabargolkar golkarindonesia airlanggahartarto golkar golkarsolid golkarprabowo karyamukebanggaanbangsamu ceritakankaryamudimanapun,2,0,0,0,nomor urut,DKI Jakarta,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"FOKUS | VIDEO REPLAY
KEADILAN UNTUK KORBAN KEKERASAN SEKSUAL
piped.video/JeSoqBU7S94

#kekerasanseksual #kemenkop #mahfudmd #fokus #TVTempo",fokus video ulang adil korban keras seksual piped video jesoqbu s kekerasanseksual kemenkop mahfudmd fokus tvtempo,0,0,0,0,#mahfudmd,"Palmerah, DKI Jakarta",11/15/2023,ganjarmahfud,2023-11-15,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"MADIUN - Calon presiden nomor urut 2 Prabowo Subianto direncanakan akan mendatangi pembekalan caleg DPR RI Partai Demokrat yang digelar Kota Madiun, Jawa Timur, pada hari ini, Senin (20/11/2023). #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",madiun calon presiden nomor urut prabowo subianto rencana bekal caleg dpr ri partai demokrat gelar kota madiun jawa timur ini senin bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,0,1,0,0,nomor urut,,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Ada tugas khusus yang diberikan capres nomor urut 2 Prabowo Subianto ke Partai Demokrat. Yakni memenangkan suara di Jawa Timur untuk 2024. #Newsupdate #update #news #text kumparan.com/kumparannews/ahï¿½,tugas khusus capres nomor urut prabowo subianto partai demokrat menang suara jawa timur newsupdate update news text kumpar com kumparannews ah,0,1,0,0,nomor urut,,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Calon Presiden Nomor urut 3, Ganjar Pranowo hadiri acara puncak HUT MNC ke-34 yang digelar di Studio RCTI+, Jakarta Barat, Sabtu (18/11/2023). 

Kedatangannya langsung disambut Executive Chairman MNC Group, Hary Tanoesoedibjo, Wakil Menteri Pariwisata dan Ekonomi Kreatif (Wamenparekraf) Angela Tanoesoedibjo, dan Direktur Digital Business PT Media Nusantara Citra Tbk, Valencia Tanoesoedibjo.

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",calon presiden nomor urut ganjar pranowo hadir acara puncak hut mnc ke gelar studio rcti jakarta barat sabtu datang langsung sambut executive chairman mnc group hary tanoesoedibjo wakil menteri pariwisata ekonomi kreatif wamenparekraf angela tanoesoedibjo direktur digital business pt media nusantara citra tbk valencia tanoesoedibjo sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,4,0,0,4,nomor urut,,11/20/2023,ganjarmahfud,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[(['digital'], 0.0, 0.0, None)])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
